10000,1020.112305,56.402083,-0.047856,-10.021141,-0.215354,1.4497,-0.10682,0.57988,-94,-160,426,-0.480526,-11.53262,0.961052,0,2392,88,0
10000,1020.112305,56.402083,-0.028714,-9.973285,-0.253639,1.38866,-0.3052,0.32046,-94,-160,426,-0.480526,-11.53262,1.922103,0,2395,91,0
10001,1020.112305,56.402083,0.023928,-10.01157,-0.277567,1.4497,-0.16786,0.42728,-85,-165,417,-0.480526,-11.052095,0.961052,0,2392,87,0
10000,1020.095215,56.4,-0.009571,-9.982856,-0.258425,1.69386,-0.0763,0.24416,-82,-162,434,-0.961052,-12.493672,0.961052,0,2394,89,0
10002,1020.095215,56.4,-0.019143,-10.01157,-0.282353,1.48022,0.0763,0.65618,-82,-162,434,-0.961052,-12.493672,0.961052,0,2394,89,0
10000,1020.095215,56.4,-0.047856,-9.987642,-0.248854,1.89224,-0.33572,0.35098,-86,-174,422,-0.961052,-11.052095,0.961052,0,2394,88,0
10000,1020.095215,56.4,0.023928,-10.001998,-0.210568,1.69386,-0.04578,0.5341,-83,-161,423,-0.480526,-12.013146,1.441578,0,2394,88,0
10000,1020.051758,56.397917,-0.043071,-9.992427,-0.181855,1.7549,0.09156,0.4578,-75,-157,427,-0.961052,-11.53262,1.441578,0,2394,89,0
10001,1020.051758,56.397917,0.014357,-9.987642,-0.177069,1.73964,-0.01526,0.79352,-75,-157,427,-0.961052,-11.53262,1.441578,0,2394,90,0
10002,1020.051758,56.397917,0.004786,-10.006784,-0.167498,1.4497,0.01526,0.50358,-88,-160,434,-0.961052,-11.052095,0.961052,0,2400,88,0
10001,1020.051758,56.397917,-0.009571,-10.01157,-0.162712,1.77016,0.12208,0.6867,-84,-158,422,-0.961052,-12.013146,0.961052,0,2391,104,0
10002,1020.078613,56.395833,-0.028714,-9.992427,-0.114855,1.6023,0.18312,0.54936,-91,-163,427,-0.480526,-11.53262,1.922103,0,2393,88,0
10002,1020.078613,56.395833,-0.028714,-9.987642,-0.148355,1.58704,-0.18312,0.64092,-91,-163,427,-0.480526,-11.53262,1.922103,0,2394,89,0
10000,1020.078613,56.395833,0.019143,-9.997213,-0.148355,1.54126,-0.09156,0.8393,-83,-161,427,-0.961052,-11.53262,1.441578,0,2391,110,0
10002,1020.078613,56.395833,-0.019143,-9.992427,-0.081356,1.49548,-0.03052,0.763,-81,-165,435,-0.961052,-11.53262,1.441578,0,2394,89,0
10002,1020.10376,56.4,-0.052642,-10.030712,-0.071785,1.46496,0.03052,0.67144,-81,-165,435,-0.961052,-11.53262,1.441578,0,2392,89,0
10000,1020.10376,56.4,-0.052642,-9.982856,-0.019143,1.57178,-0.1526,0.77826,-77,-159,425,-0.961052,-12.013146,0.961052,0,2394,90,0
10002,1020.10376,56.4,-0.071785,-10.001998,-0.086142,1.31236,-0.18312,0.67144,-88,-156,422,-0.480526,-11.53262,1.441578,0,2391,89,0
10002,1020.10376,56.4,-0.052642,-10.021141,-0.057428,1.43444,-0.18312,0.8393,-87,-167,435,-1.441578,-11.052095,1.441578,0,2398,80,0
10000,1020.10376,56.4,-0.114855,-9.973285,-0.047856,1.35814,0.0763,0.6104,-87,-167,435,-0.961052,-12.493672,0.961052,0,2398,80,0
10000,1020.074463,56.40625,-0.119641,-9.987642,-0.157926,1.2208,0.04578,0.50358,-83,-163,427,-0.480526,-11.53262,0.961052,0,2398,80,0
10000,1020.074463,56.40625,-0.090927,-10.006784,-0.133998,1.46496,0.04578,0.4578,-85,-167,423,-0.961052,-11.052095,0.961052,0,2394,88,0
10001,1020.074463,56.40625,-0.143569,-10.021141,-0.090927,1.48022,-0.04578,0.50358,-85,-167,429,-0.480526,-12.013146,0.961052,0,2393,77,0
10000,1020.074463,56.40625,-0.11007,-9.982856,-0.105284,1.49548,-0.2289,0.42728,-85,-167,429,-0.961052,-11.052095,1.441578,0,2400,70,0
10001,1020.125732,56.402083,-0.071785,-9.987642,-0.157926,1.31236,-0.09156,0.71722,-75,-165,433,-0.961052,-11.53262,0.961052,0,2392,87,0
10000,1020.125732,56.402083,-0.090927,-10.021141,-0.210568,1.31236,0.06104,0.6104,-78,-170,426,-0.961052,-11.052095,0.961052,0,2398,83,0
10000,1020.125732,56.402083,-0.100499,-10.001998,-0.234497,1.35814,0,0.44254,-78,-170,426,-1.441578,-11.53262,0.961052,0,2394,90,0
10250,1020.125732,56.402083,-0.090927,-9.934999,-0.258425,1.32762,-0.2289,0.6867,-81,-155,429,-1.441578,-10.571569,1.441578,0,2395,87,0
10001,1020.092285,56.402083,-0.095713,-10.025927,-0.177069,1.03768,0.09156,0.25942,-84,-164,424,-0.480526,-12.013146,1.441578,0,2392,87,0
10002,1020.092285,56.402083,-0.105284,-10.001998,-0.224925,1.31236,-0.12208,0.35098,-83,-159,429,-0.480526,-11.53262,0.961052,0,2395,87,0
10000,1020.092285,56.402083,-0.038285,-9.987642,-0.277567,1.25132,-0.24416,0.42728,-83,-159,429,-0.961052,-11.53262,1.441578,0,2394,89,0
10000,1020.092285,56.402083,-0.047856,-9.982856,-0.301496,1.55652,0.21364,0.33572,-85,-169,421,-0.961052,-11.53262,0.480526,0,2395,77,0
10002,1020.119873,56.40625,-0.023928,-10.016355,-0.234497,1.57178,0.06104,0.59514,-82,-158,426,-0.480526,-12.013146,0.961052,0,2394,96,0
10002,1020.119873,56.40625,-0.124427,-10.035498,-0.244068,1.73964,-0.28994,0.44254,-78,-160,422,-0.961052,-12.013146,0.961052,0,2394,88,0
10000,1020.119873,56.40625,-0.066999,-10.001998,-0.210568,1.6023,-0.12208,0.42728,-78,-160,422,-0.961052,-12.013146,0.961052,0,2393,86,0
10000,1020.119873,56.40625,-0.043071,-10.035498,-0.153141,1.78542,-0.0763,0.64092,-76,-164,442,-0.961052,-12.013146,0.961052,0,2394,91,0
10001,1020.093262,56.402083,0.019143,-10.030712,-0.191426,1.8312,-0.19838,0.3815,-88,-170,428,-0.961052,-12.013146,1.441578,0,2399,74,0
10001,1020.087891,56.402083,-0.105284,-10.021141,-0.124427,1.526,-0.01526,0.42728,-76,-164,432,-0.480526,-12.013146,1.441578,0,2387,100,0
10000,1020.113281,56.408333,-0.071785,-9.973285,-0.057428,1.54126,-0.09156,0.36624,-86,-162,436,-0.480526,-12.013146,1.441578,0,2400,83,0
10000,1020.113281,56.408333,-0.105284,-9.992427,-0.095713,1.81594,-0.06104,0.41202,-76,-164,426,-0.961052,-11.53262,0.480526,0,2399,84,0
10000,1020.113281,56.408333,-0.047856,-9.982856,-0.124427,1.57178,-0.25942,0.3815,-81,-165,425,-0.961052,-11.53262,1.922103,0,2394,83,0
10001,1020.113281,56.408333,-0.043071,-10.025927,-0.181855,1.6023,-0.21364,0.47306,-81,-165,431,-0.961052,-11.53262,1.922103,0,2395,84,0
10000,1020.059814,56.402083,-0.071785,-9.987642,-0.143569,1.57178,0,0.28994,-88,-168,424,-0.961052,-12.493672,0.961052,0,2402,84,0
10003,1020.059814,56.402083,-0.038285,-10.001998,-0.095713,1.64808,-0.2289,0.27468,-83,-157,431,-0.961052,-11.53262,1.441578,0,2395,84,0
10000,1020.059814,56.402083,-0.052642,-9.982856,-0.148355,1.48022,-0.01526,0.39676,-90,-154,430,-0.961052,-12.013146,1.441578,0,2393,82,0
10001,1020.059814,56.402083,-0.047856,-10.025927,-0.119641,1.23606,0.03052,0.21364,-82,-168,430,-0.961052,-12.013146,1.441578,0,2398,83,0
10000,1020.147705,56.402083,-0.105284,-9.992427,-0.162712,1.40392,-0.0763,0.33572,-77,-161,425,-0.480526,-11.53262,1.441578,0,2398,84,0
10001,1020.147705,56.402083,-0.014357,-9.997213,-0.181855,1.0682,-0.12208,0.47306,-81,-169,433,-0.480526,-12.013146,0.961052,0,2395,83,0
10000,1020.147705,56.402083,-0.004786,-9.992427,-0.153141,1.02242,0.03052,0.44254,-83,-165,431,-0.480526,-12.013146,1.441578,0,2391,106,0
10000,1020.147705,56.402083,-0.066999,-9.973285,-0.200997,1.40392,-0.03052,0.94612,-76,-166,432,-0.961052,-12.013146,1.441578,0,2398,84,0
10000,1020.147705,56.402083,-0.086142,-10.01157,-0.191426,1.1445,-0.47306,0.42728,-86,-166,432,-0.480526,-12.013146,1.441578,0,2394,84,0
10000,1020.09668,56.410417,-0.004786,-10.025927,-0.267996,1.41918,0.16786,0.62566,-82,-166,428,-0.480526,-12.013146,1.441578,0,2398,84,0
10001,1020.09668,56.410417,-0.057428,-10.016355,-0.272782,1.48022,0.06104,0.6104,-82,-158,430,-0.480526,-11.53262,0.961052,0,2394,84,0
10002,1020.09668,56.410417,-0.028714,-10.01157,-0.22014,1.51074,-0.03052,0.9919,-92,-154,420,-0.480526,-12.493672,0.961052,0,2374,84,0
10000,1020.09668,56.410417,0,-10.016355,-0.258425,1.73964,0.1526,0.39676,-89,-157,427,-0.480526,-12.013146,1.441578,0,2367,81,0
10001,1020.081299,56.410417,-0.023928,-9.982856,-0.258425,1.526,-0.01526,0.48832,-84,-168,428,-0.480526,-11.052095,1.441578,0,2392,83,0
10002,1020.081299,56.410417,0.023928,-9.997213,-0.229711,1.6023,-0.33572,0.71722,-71,-161,427,-0.480526,-11.53262,0.961052,0,2395,84,0
10002,1020.081299,56.410417,0.009571,-9.987642,-0.196211,1.86172,-0.18312,0.5341,-86,-162,430,-0.961052,-12.013146,0.961052,0,2398,85,0
10002,1020.081299,56.410417,-0.023928,-9.997213,-0.162712,1.43444,0.09156,0.90034,-82,-162,434,-0.480526,-11.53262,0.961052,0,2394,84,0
10002,1020.030029,56.408333,-0.043071,-10.016355,-0.066999,1.40392,0.10682,1.05294,-76,-164,426,-0.480526,-11.53262,1.441578,0,2392,83,0
10000,1020.030029,56.408333,0,-10.001998,-0.153141,1.526,-0.10682,0.86982,-84,-154,434,-0.961052,-11.53262,0.961052,0,2394,84,0
10003,1020.030029,56.408333,-0.038285,-9.987642,-0.133998,1.35814,-0.35098,0.88508,-88,-172,426,-0.480526,-12.013146,0.961052,0,2392,83,0
10003,1020.030029,56.408333,-0.043071,-10.006784,-0.172283,1.66334,-0.18312,0.67144,-77,-163,425,-0.480526,-12.013146,0.961052,0,2398,83,0
10000,1020.064697,56.404167,-0.071785,-10.01157,-0.114855,1.64808,-0.24416,0.80878,-82,-176,434,-0.480526,-11.53262,1.441578,0,2394,86,0
10000,1020.064697,56.404167,-0.081356,-10.021141,-0.153141,1.72438,-0.06104,0.6104,-81,-163,431,-0.961052,-11.53262,0.961052,0,2398,86,0
10002,1020.064697,56.404167,-0.119641,-10.045069,-0.18664,1.43444,0.0763,0.6867,-83,-163,429,-0.480526,-12.013146,0.961052,0,2392,84,0
10000,1020.064697,56.404167,-0.114855,-10.01157,-0.11007,1.63282,-0.10682,0.62566,-82,-166,430,-0.480526,-12.013146,0.961052,0,2394,85,0
10000,1020.138428,56.408333,-0.047856,-10.035498,-0.071785,1.48022,0.10682,0.4578,-75,-171,427,-0.961052,-11.53262,0.961052,0,2393,84,0
10000,1020.138428,56.408333,-0.119641,-10.01157,-0.071785,1.55652,0.2289,0.74774,-84,-170,426,-0.961052,-12.013146,0.961052,0,2392,71,0
10001,1020.138428,56.408333,-0.119641,-10.01157,-0.138784,1.55652,-0.19838,0.5341,-87,-161,423,-1.441578,-11.53262,0.961052,0,2399,74,0
10000,1020.138428,56.408333,-0.105284,-9.949356,-0.119641,1.87698,0.12208,0.51884,-83,-159,427,-0.961052,-11.53262,1.441578,0,2395,84,0
10001,1020.128662,56.408333,-0.143569,-10.001998,0.004786,1.48022,-0.09156,0.64092,-86,-164,424,-0.961052,-11.53262,1.441578,0,2391,80,0
10000,1020.128662,56.408333,-0.143569,-10.006784,-0.047856,1.19028,-0.2289,0.4578,-86,-168,424,-0.480526,-12.013146,1.441578,0,2393,81,0
10000,1020.128662,56.408333,-0.11007,-9.982856,-0.071785,1.15976,0.06104,0.56462,-84,-164,422,-0.480526,-11.052095,0.961052,0,2394,84,0
10000,1020.128662,56.408333,-0.124427,-10.001998,-0.153141,1.2208,0.1526,0.6104,-79,-167,431,-0.961052,-11.53262,0.961052,0,2391,82,0
10001,1020.128662,56.408333,-0.095713,-10.006784,-0.11007,0.90034,0.03052,0.32046,-85,-153,429,-0.961052,-11.53262,0.961052,0,2378,79,0
10002,1020.069336,56.40625,-0.11007,-10.006784,-0.114855,1.2208,-0.2289,0.48832,-75,-165,427,-0.480526,-12.493672,0.961052,0,2394,84,0
12476,1020.069336,56.40625,-0.062213,-9.982856,-0.26321,1.25132,-0.2289,0.39676,-85,-157,419,-0.961052,-12.013146,0.961052,0,2410,89,0
10001,1020.069336,56.40625,-0.043071,-10.030712,-0.282353,1.09872,-0.3815,0.39676,-78,-164,434,-0.961052,-12.013146,0.961052,0,2394,87,0
10000,1020.069336,56.4125,-0.014357,-9.997213,-0.282353,1.15976,-0.09156,0.47306,-75,-165,419,-0.961052,-12.013146,1.441578,0,2392,88,0
10000,1020.099854,56.4125,0.004786,-10.025927,-0.282353,1.55652,0.0763,0.5341,-83,-161,429,-0.961052,-11.052095,0.480526,0,2392,88,0
10000,1020.099854,56.4125,-0.043071,-10.030712,-0.26321,1.48022,-0.12208,0.71722,-82,-170,426,-0.961052,-11.53262,0.961052,0,2392,88,0
10001,1020.099854,56.4125,0.023928,-10.01157,-0.215354,1.6786,-0.03052,0.06104,-82,-166,428,-0.480526,-12.013146,0.961052,0,2394,85,0
10003,1020.099854,56.4125,-0.028714,-10.01157,-0.301496,1.54126,0.24416,0.33572,-90,-170,430,-0.480526,-11.53262,1.441578,0,2394,90,0
10000,1020.139648,56.4125,0.023928,-9.997213,-0.244068,1.69386,0.0763,0.27468,-88,-170,432,-0.961052,-12.013146,0.480526,0,2392,88,0
10001,1020.139648,56.4125,0.0335,-9.997213,-0.210568,1.58704,-0.04578,0.70196,-86,-166,430,-0.480526,-12.013146,0.961052,0,2394,88,0
10000,1020.139648,56.4125,0.062213,-9.997213,-0.196211,1.6786,0.16786,0.64092,-87,-161,429,-0.480526,-12.013146,1.441578,0,2395,89,0
10002,1020.09082,56.410417,-0.014357,-10.01157,-0.119641,1.58704,-0.13734,0.71722,-80,-166,432,-1.441578,-12.013146,1.441578,0,2394,86,0
10002,1020.09082,56.410417,-0.057428,-10.006784,-0.119641,1.72438,-0.2289,1.11398,-80,-166,432,-0.961052,-12.013146,1.441578,0,2400,88,0
10000,1020.09082,56.410417,-0.071785,-10.001998,-0.157926,1.3734,0.1526,0.96138,-77,-153,423,-0.480526,-11.052095,0.961052,0,2392,88,0
10000,1020.09082,56.410417,-0.047856,-10.001998,-0.105284,1.70912,-0.0763,0.97664,-79,-157,429,-0.961052,-12.493672,0.961052,0,2394,89,0
10002,1020.09082,56.410417,-0.057428,-9.982856,-0.11007,1.49548,-0.09156,0.80878,-79,-159,425,-0.961052,-12.013146,1.441578,0,2394,89,0
10000,1020.094238,56.414583,-0.114855,-10.025927,-0.157926,1.31236,-0.10682,0.71722,-82,-172,434,-0.961052,-11.53262,0.961052,0,2389,88,0
10000,1020.094238,56.414583,-0.119641,-10.016355,-0.143569,1.6023,-0.0763,0.77826,-84,-162,434,-0.961052,-11.53262,1.441578,0,2394,89,0
10001,1020.094238,56.414583,-0.095713,-9.920642,-0.172283,1.40392,0.19838,0.3052,-81,-159,431,-0.961052,-11.53262,0.961052,0,2394,90,0
10002,1020.094238,56.414583,-0.028714,-9.987642,-0.205783,1.4497,-0.01526,0.36624,-81,-159,427,-0.961052,-11.052095,0.961052,0,2394,88,0
10000,1020.134033,56.4125,-0.114855,-9.887143,-0.019143,1.55652,0.09156,0.3815,-83,-159,427,-0.961052,-11.53262,0.961052,0,2392,89,0
10000,1020.134033,56.4125,0.062213,-10.068998,-0.33021,1.72438,-0.79352,0.1526,-82,-170,430,-0.961052,-11.53262,0.961052,0,2394,89,0
10000,1020.134033,56.4125,0.26321,-9.949356,-0.48335,1.96854,-0.9156,0.35098,-81,-165,433,-0.480526,-12.013146,0.961052,0,2394,89,0
10000,1020.134033,56.4125,-0.311067,-9.939785,0.019143,2.47212,-1.00716,1.69386,-83,-161,425,-0.961052,-11.53262,0.961052,0,2394,89,1
10001,1020.100098,56.414583,0.07657,-14.002798,-0.512064,1.41918,-2.73154,1.11398,-78,-168,434,-0.480526,-17.298931,0.961052,0,2394,89,1
10000,1020.100098,56.414583,7.690532,-21.975683,14.500505,-4.7306,-19.42598,17.65582,-84,-166,430,-3.363681,-29.792603,0.961052,0,2394,90,1
10000,1020.100098,56.414583,21.970897,-16.194623,-19.836499,29.97064,-30.24532,-26.56766,-80,-162,430,-1.441578,-19.221034,-14.896301,0,2394,93,1
10000,1020.100098,56.414583,11.514262,-40.08935,-11.705688,73.87366,334.30082,-8.57612,-74,-158,428,15.857353,-34.117335,-5.285784,0,2392,64,1
10000,1020.100098,56.414583,-6.843473,-9.719645,42.338603,-15.12266,164.30442,13.39828,-77,-159,433,-3.363681,-1.441578,38.442068,0,2394,89,1
10003,1020.105957,56.414583,1.378266,-24.95714,5.632704,-95.4513,149.97528,32.24438,-89,-165,417,-3.363681,-1.441578,38.442068,0,2394,89,1
10000,1020.105957,56.414583,3.512664,-18.965512,-7.45125,-74.65192,203.58366,24.21762,-83,-161,433,1.441578,-24.987344,-5.76631,0,2390,88,1
10002,1020.105957,56.414583,-6.460621,-15.811772,-11.519048,-67.58654,195.8621,31.14566,-99,-171,429,1.441578,-24.987344,-5.76631,0,2392,87,1
10002,1020.105957,56.414583,-1.550549,-13.576875,-14.35215,-29.8333,101.37218,26.91864,-100,-170,432,-5.285784,-16.337879,-9.610517,0,2391,89,1
10000,1020.122559,56.41875,-12.653246,-29.953353,-9.427721,17.65582,95.375,22.32538,-106,-166,432,-7.207888,-22.584715,-11.53262,0,2391,104,1
10000,1020.122559,56.41875,-29.59443,-5.819345,5.728417,14.98532,-68.34954,-28.01736,-96,-164,438,-7.207888,-22.584715,-11.53262,0,2394,90,1
10002,1020.122559,56.41875,8.68116,-7.336394,-6.537191,36.50192,-137.21792,-34.9454,-106,-168,426,-23.545767,-17.298931,2.883155,0,2394,89,1
10000,1020.122559,56.41875,5.484349,-0.689133,-3.081956,32.82426,-72.04246,-18.9224,-114,-168,426,2.402629,-13.454724,-2.402629,0,2392,87,1
10000,1020.102783,56.41875,4.407579,14.170295,4.709075,11.0635,15.15318,-17.94576,-104,-170,434,3.363681,-1.922103,6.727362,0,2394,88,1
10000,1020.102783,56.41875,15.845271,7.101897,0.765703,-7.3248,-50.5869,2.27374,-102,-160,438,3.363681,-1.922103,6.727362,0,2394,88,1
10000,1020.102783,56.41875,-2.143969,-20.128424,-2.306681,10.42258,56.82824,15.51942,-103,-165,431,8.168939,-0.480526,0,0,2392,87,1
10000,1020.102783,56.41875,-3.957729,-30.40799,-2.234896,8.71346,130.86976,14.81746,-103,-163,431,1.922103,-15.376827,-2.402629,0,2370,88,1
10000,1020.095947,56.414583,-7.082755,-12.179467,1.497907,1.72438,53.69994,3.2046,-107,-167,429,0,-22.584715,-3.363681,0,2398,80,1
10001,1020.095947,56.414583,-5.546563,-34.571501,-3.206382,10.11738,44.60498,4.21176,-102,-154,438,-2.883155,-24.026293,-0.480526,0,2394,89,1
10001,1020.095947,56.414583,-3.512664,-12.892528,-11.64826,20.2195,-2.33478,-21.80654,-109,-167,423,-13.93525,-17.298931,3.363681,0,2398,79,1
10001,1020.095947,56.414583,-2.033899,-30.235706,3.182454,35.52528,-16.67918,-22.00492,-109,-167,421,-0.961052,-23.545767,-4.324733,0,2367,79,1
10001,1020.086426,56.416667,0.574277,-18.893727,1.81376,25.34686,-58.40002,-25.1027,-109,-167,423,-4.805258,-24.987344,3.363681,0,2392,84,1
10003,1020.086426,56.416667,10.724631,-19.262222,3.182454,29.36024,-54.41716,-16.49606,-104,-162,416,-1.922103,-17.779456,3.844207,0,2392,86,1
10000,1020.086426,56.416667,0.205783,-28.431518,5.039284,12.57424,-25.69784,-5.14262,-100,-158,418,3.363681,-19.221034,3.363681,0,2400,87,1
10000,1020.086426,56.416667,-0.492921,-19.860428,7.398607,21.71498,-42.89586,-2.30426,-110,-168,420,0.480526,-18.259982,7.688414,0,2395,86,1
10000,1020.060059,56.41875,-2.545963,-21.090338,5.680561,2.96044,-38.27208,-0.93086,-96,-162,422,-0.480526,-26.909448,6.246836,0,2393,83,1
10003,1020.060059,56.41875,0.349352,-34.762927,3.302095,-10.81934,-44.26926,6.97382,-97,-155,417,0.480526,-22.584715,7.688414,0,2394,84,1
12905,1020.060059,56.41875,-2.11047,-19.817357,0.07657,-21.10458,-38.54676,-0.93086,-93,-161,421,0.961052,-24.026293,3.844207,0,2394,89,1
10000,1020.060059,56.41875,2.488536,-23.129023,-3.144169,-9.78166,9.27808,11.58234,-95,-159,427,-0.480526,-23.065241,0.961052,0,2394,86,1
10000,1020.026611,56.414583,-1.67019,-22.530818,-0.48335,-14.58856,-19.47176,12.0554,-101,-167,425,1.441578,-22.584715,-0.961052,0,2398,80,1
10000,1020.026611,56.414583,-0.004786,-24.25365,-1.258625,-8.10306,-42.14812,21.71498,-99,-165,427,0.480526,-24.026293,0.480526,0,2391,60,1
10000,1020.026611,56.414583,2.895315,-18.711873,-7.551748,0.3815,4.2728,24.30918,-91,-163,421,1.922103,-25.46787,-3.363681,0,2394,88,1
10000,1020.026611,56.414583,2.632105,-18.214166,-5.599205,12.1317,59.95654,21.08932,-91,-163,421,1.922103,-25.46787,-3.363681,0,2398,76,1
10000,1020.052246,56.416667,-6.819544,-27.14418,2.230111,8.19462,35.52528,16.11456,-102,-160,422,-1.441578,-26.909448,0,0,2392,71,1
10001,1020.052246,56.416667,-6.379265,-27.18725,1.028914,11.78072,71.8746,-0.48832,-94,-166,428,-6.246836,-27.870499,1.441578,0,2394,79,1
10000,1020.052246,56.416667,-3.364309,-20.305493,4.953143,-1.77016,41.01888,-14.35966,-94,-166,428,-7.688414,-26.428922,2.402629,0,2394,90,1
10000,1020.052246,56.416667,-4.981857,-22.918455,7.389036,-2.86888,50.14436,-13.23042,-91,-161,427,-1.441578,-26.909448,3.363681,0,2400,69,1
10000,1020.013428,56.410417,4.019942,-23.478375,0.51685,-21.53186,10.94142,-9.56802,-107,-171,417,1.922103,-23.065241,3.363681,0,2383,112,1
10000,1020.013428,56.410417,3.871587,-20.367706,-0.717847,-21.53186,21.62342,-5.32574,-100,-168,428,1.441578,-24.506818,0.961052,0,2392,88,1
10000,1020.013428,56.410417,0.717847,-21.39662,-0.66999,-23.59196,15.4889,0.27468,-100,-168,428,1.441578,-24.506818,0.961052,0,2379,90,1
10000,1020.013428,56.410417,2.100898,-22.401605,-5.580062,-18.6935,-19.70066,5.98192,-94,-166,438,-2.402629,-24.026293,0.480526,0,2392,89,1
10000,1020.016113,56.414583,-4.608576,-22.861027,-4.082155,-2.48738,-20.02112,-1.32762,-105,-159,435,1.441578,-24.026293,-4.324733,0,2394,90,1
10002,1020.016113,56.414583,2.148755,-24.449861,-7.74796,6.5618,-5.61568,3.06726,-105,-159,435,-3.363681,-23.065241,-2.883155,0,2392,88,1
10001,1020.016113,56.414583,1.923829,-17.443677,-5.268995,8.0878,-5.66146,3.34194,-100,-166,428,-1.441578,-24.987344,-4.805258,0,2392,92,1
10000,1020.016113,56.414583,0.574277,-25.665415,-3.59402,15.90092,11.49078,0.62566,-112,-172,428,-1.922103,-23.545767,-2.402629,0,2394,90,1
10000,1020.016113,56.414583,-2.254039,-21.884755,1.976471,25.59102,15.21422,5.341,-108,-166,420,0.961052,-24.506818,-2.402629,0,2394,89,1
10002,1019.97876,56.416667,-2.311467,-18.448662,2.78046,16.83178,6.6381,1.66334,-108,-166,420,-3.844207,-24.506818,3.844207,0,2392,89,1
10000,1019.97876,56.416667,2.900101,-28.618158,1.866402,19.10552,39.63022,-5.73776,-102,-162,424,-2.402629,-24.987344,0.961052,0,2392,89,1
10000,1019.97876,56.416667,-1.741975,-26.014767,8.63809,5.66146,24.99588,-2.54842,-98,-158,424,-1.441578,-23.545767,3.363681,0,2400,90,1
10000,1019.97876,56.416667,-4.010371,-21.918255,5.513063,-2.91466,-5.4173,-4.33384,-101,-163,429,-5.285784,-25.948396,5.76631,0,2392,90,1
10000,1020.007568,56.416667,3.704089,-25.119852,2.880958,-11.23136,-25.27056,-8.8508,-101,-163,429,-3.844207,-24.506818,5.76631,0,2400,92,1
10000,1020.007568,56.416667,-1.631905,-27.574888,4.063013,-12.7421,-13.29146,-5.31048,-102,-166,422,0.961052,-25.46787,3.363681,0,2394,93,1
10000,1020.007568,56.416667,5.867201,-25.325634,-1.679761,-10.57518,-41.78188,-2.2127,-101,-161,423,-3.363681,-27.870499,4.324733,0,2394,90,1
10000,1020.007568,56.416667,-1.871187,-24.114866,1.473979,-18.41882,-43.82672,-1.54126,-101,-161,423,1.922103,-27.870499,-1.441578,0,2394,88,1
10000,1019.982422,56.416667,4.235296,-28.206593,-7.058827,-7.50792,-46.05468,7.03486,-98,-174,430,1.441578,-26.428922,-0.961052,0,2392,88,1
